,Stock,Total_Return,Total_Years,Start_Date,End_Date
222,AIRG,0.10499999999999998,1.2457221081451062,2016-08-12,2017-11-10
2036,EFF,0.10493909784500076,4.375085557837098,2013-06-26,2017-11-10
1429,COF_H,0.10474226804123708,0.9390828199863107,2016-12-02,2017-11-10
6525,TWO_A,0.10400952759031351,0.6516084873374401,2017-03-17,2017-11-10
4684,NULV,0.10400000000000005,0.8815879534565366,2016-12-23,2017-11-10
2041,EFR,0.10361072369440565,12.706365503080082,2005-02-25,2017-11-10
2937,GTO,0.10342514568398099,1.7467488021902806,2016-02-11,2017-11-10
2841,GOODM,0.10342486101090699,1.4264202600958247,2016-06-07,2017-11-10
2974,HAHA,0.10336863004632703,0.29842573579739906,2017-07-13,2017-10-30
74,ACRE,0.10326863288799269,5.541409993155373,2012-04-26,2017-11-10
1883,DS,0.10298102981029819,0.8624229979466119,2016-12-30,2017-11-10
1919,DUSA,0.1027027027027027,0.7337440109514032,2017-02-15,2017-11-10
4732,NXE,0.10267857142857141,0.48186173853524983,2017-05-18,2017-11-10
3551,JHA,0.10229765360157746,1.9931553730321698,2015-11-13,2017-11-10
5379,QXGG,0.10227272727272725,0.7748117727583846,2017-01-31,2017-11-10
2955,GWGH,0.10191708995575943,3.1266255989048597,2014-09-25,2017-11-10
1410,CNTY,0.10181818181818181,12.706365503080082,2005-02-25,2017-11-10
4112,MENU,0.10159518828451897,0.9226557152635181,2016-11-09,2017-10-12
1769,DFNL,0.10108528022835896,0.7337440109514032,2017-02-15,2017-11-10
2638,GAB_H,0.10106664315937954,5.103353867214237,2012-10-03,2017-11-10
5594,RRGB,0.10106262717612495,12.706365503080082,2005-02-25,2017-11-10
973,BVX,0.10071942446043175,12.706365503080082,2005-02-25,2017-11-10
6418,TPOR,0.10060362173038229,0.5065023956194388,2017-05-09,2017-11-10
2839,GOLF,0.1003013760946209,1.0349075975359343,2016-10-28,2017-11-10
3515,JAG,0.1000723065798988,0.785763175906913,2017-01-27,2017-11-10
7092,YESR,0.10005302443202674,1.1307323750855578,2016-09-23,2017-11-10
1297,CKPT,0.1,0.892539356605065,2016-12-19,2017-11-10
3075,HHYX,0.09996853861884529,0.9664613278576317,2016-11-21,2017-11-09
860,BOE,0.09992634421802113,12.459958932238193,2005-05-26,2017-11-10
5416,RCOM,0.09967715899919284,1.1197809719370295,2016-09-27,2017-11-10
4694,NUSC,0.09959999999999994,0.9007529089664613,2016-12-16,2017-11-10
3993,LVNTB,0.09938531362224334,0.33675564681724846,2017-04-24,2017-08-25
3112,HMLP,0.09932901988976763,3.260780287474333,2014-08-07,2017-11-10
1202,CGBD,0.09932616148480922,0.4079397672826831,2017-06-14,2017-11-10
811,BLES,0.09910852867433444,0.6954140999315537,2017-03-01,2017-11-10
298,AM,0.0991050739113064,3.0143737166324436,2014-11-05,2017-11-10
1427,COF_F,0.0987755102040817,2.206707734428474,2015-08-27,2017-11-10
570,AVK,0.09863450474804188,12.706365503080082,2005-02-25,2017-11-10
1995,ECCB,0.09830424146938094,1.0732375085557837,2016-10-14,2017-11-10
4867,ONTL,0.09824730664093902,0.6351813826146475,2017-03-23,2017-11-10
1974,EAGLU,0.09802,2.1574264202600957,2015-09-11,2017-11-07
1465,COWZ,0.09786354238456228,0.8870636550308009,2016-12-21,2017-11-10
4517,NEXA,0.0977157360406092,0.038329911019849415,2017-10-27,2017-11-10
6623,USA,0.09762833876801916,12.706365503080082,2005-02-25,2017-11-10
6905,WFC_T,0.09750985159721642,3.2881587953456535,2014-07-28,2017-11-10
4765,OACQ,0.09743589743589737,2.6803559206023273,2015-03-06,2017-11-09
5166,PMPT,0.09736046745919807,1.2238193018480492,2016-08-18,2017-11-08
2316,EYESW,0.09724999999999998,0.6187542778918549,2017-03-29,2017-11-10
3961,LRGE,0.09702751485456103,0.4517453798767967,2017-05-25,2017-11-06
6501,TTP,0.09662483246009494,6.026009582477755,2011-11-01,2017-11-10
3512,IYLD,0.0965842677172171,5.448323066392882,2012-05-30,2017-11-10
3800,KYN_F,0.09656239257476809,4.591375770020534,2013-04-08,2017-11-10
3617,JPM_G,0.09616951915240422,2.406570841889117,2015-06-15,2017-11-10
3214,HVBC,0.09590043923865303,0.8240930869267625,2017-01-13,2017-11-10
7145,ZTO,0.09575757575757565,1.0376454483230664,2016-10-27,2017-11-10
1426,COF_D,0.09569648924122309,3.0088980150581794,2014-11-07,2017-11-10
3882,LIND,0.09543568464730288,3.9370294318959616,2013-12-03,2017-11-10
2131,ENO,0.09530462763029769,1.620807665982204,2016-03-28,2017-11-10
6022,SPVM,0.09515697249939159,0.5639972621492129,2017-04-18,2017-11-10
2345,FBR,0.09500693481276,12.706365503080082,2005-02-25,2017-11-10
4295,MRK,0.09494446497694957,17.853524982888434,2000-01-03,2017-11-10
926,BSCP,0.0948015473477824,2.088980150581793,2015-10-09,2017-11-10
4589,NMY,0.0947459086993972,12.706365503080082,2005-02-25,2017-11-10
4139,MFV,0.09463970155114867,12.706365503080082,2005-02-25,2017-11-10
5941,SNNA,0.0945891891891892,0.29021218343600275,2017-07-27,2017-11-10
877,BOX,0.09399801587301584,2.7980835044490076,2015-01-23,2017-11-10
2369,FDC,0.09392971246006393,2.0725530458590007,2015-10-15,2017-11-10
5374,QURE,0.09377138945927455,3.761806981519507,2014-02-05,2017-11-10
3089,HIPS,0.0934927120814784,2.8254620123203287,2015-01-12,2017-11-09
2260,EVF,0.09348162508715535,12.706365503080082,2005-02-25,2017-11-10
2178,EQRR,0.0934264687538979,0.2874743326488706,2017-07-26,2017-11-08
6106,STC,0.09286386238408811,12.706365503080082,2005-02-25,2017-11-10
5232,PRME,0.09281756180733167,1.995893223819302,2015-11-12,2017-11-10
2668,GCAP,0.092740971059555,6.899383983572895,2010-12-17,2017-11-10
1176,CETXP,0.09260320570889809,0.6160164271047228,2017-03-29,2017-11-09
5603,RSO_C,0.09247642213971756,3.378507871321013,2014-06-25,2017-11-10
3503,IVLU,0.09243343444556787,2.2669404517453797,2015-08-05,2017-11-10
1563,CTAA,0.09236114244461492,1.7713894592744694,2016-02-02,2017-11-10
3720,KKR_A,0.09159553250897481,1.6180698151950719,2016-03-29,2017-11-10
1095,CBTX,0.0915441176470589,0.0054757015742642025,2017-11-08,2017-11-10
6145,STT_E,0.09114668409016659,2.937713894592745,2014-12-03,2017-11-10
2546,FRA,0.09109264580259377,12.706365503080082,2005-02-25,2017-11-10
6578,UFS,0.09053302268080453,12.706365503080082,2005-02-25,2017-11-10
4177,MIIIU,0.09034267912772577,1.3442847364818618,2016-07-07,2017-11-10
1722,DCUD,0.08973958658589895,1.2265571526351813,2016-08-19,2017-11-10
596,AXS_E,0.08969957081545063,0.9637234770704997,2016-11-23,2017-11-10
5278,PSMG,0.08966074313408719,0.5667351129363449,2017-04-17,2017-11-10
122,AEO,0.08963499152933926,12.706365503080082,2005-02-25,2017-11-10
5995,SPKEP,0.08938435673685055,0.6187542778918549,2017-03-29,2017-11-10
3553,JHD,0.08919984872224322,1.5003422313483916,2016-05-11,2017-11-10
1881,DRUA,0.08912158978971262,1.2922655715263518,2016-07-26,2017-11-10
2184,ERGF,0.08908892746134908,1.3634496919917864,2016-06-30,2017-11-10
424,AQUA,0.0890052356020942,0.02190280629705681,2017-11-02,2017-11-10
2199,ESDIW,0.08883333333333336,0.24914442162902123,2017-08-11,2017-11-10
5475,RFTA,0.0887316276537833,3.2087611225188226,2014-08-26,2017-11-10
5207,PPSI,0.08848314606741571,4.139630390143737,2013-09-20,2017-11-10
6927,WIA,0.08803908672366807,12.706365503080082,2005-02-25,2017-11-10
2296,EXD,0.08793416897904494,7.378507871321013,2010-06-25,2017-11-10
4049,MBIN,0.08789182544560539,0.038329911019849415,2017-10-27,2017-11-10
4689,NURE,0.08786948796640293,0.8350444900752909,2017-01-09,2017-11-10
2381,FEDU,0.08737864077669909,0.0054757015742642025,2017-11-08,2017-11-10
2637,GAB_G,0.08732851194389656,5.270362765229295,2012-08-03,2017-11-10
5249,PSA_A,0.08699186991869906,2.9322381930184807,2014-12-05,2017-11-10
1385,CNACW,0.08695652173913039,0.24914442162902123,2017-08-11,2017-11-10
4899,ORMP,0.08693175212184609,4.741957563312799,2013-02-12,2017-11-10
1720,DCPH,0.08690254500310379,0.11772758384668036,2017-09-28,2017-11-10
1838,DMLP,0.08680507175700157,12.706365503080082,2005-02-25,2017-11-10
3201,HT_E,0.08669527896995706,0.999315537303217,2016-11-10,2017-11-10
7084,XUSA,0.08636731391585767,0.7775496235455168,2017-01-30,2017-11-10
2730,GGN_B,0.08596028817431037,4.4955509924709105,2013-05-13,2017-11-10
4557,NIQ,0.08529704613342189,4.7529089664613275,2013-02-08,2017-11-10
5769,SEMG,0.08502161566499958,7.665982203969883,2010-03-12,2017-11-10
3480,ISZE,0.08473121635328082,0.4928131416837782,2017-05-11,2017-11-07
2883,GRNB,0.08375985051588274,0.6789869952087612,2017-03-07,2017-11-10
407,APO_A,0.08357230643179021,0.6707734428473648,2017-03-10,2017-11-10
4656,NTC,0.08346060551612616,12.706365503080082,2005-02-25,2017-11-10
4535,NGL,0.08343037764099152,6.48870636550308,2011-05-16,2017-11-10
1373,CMSSR,0.08333333333333341,0.010951403148528405,2017-11-06,2017-11-10
4687,NUMV,0.08331059718499734,0.8898015058179329,2016-12-20,2017-11-10
958,BTU_,0.0832544938505203,0.2600958247775496,2017-07-20,2017-10-23
1608,CUDA,0.08325312800769973,4.010951403148528,2013-11-06,2017-11-10
2852,GPACU,0.0831704885343969,0.8596851471594799,2016-11-03,2017-09-13
277,ALL_F,0.08300298336670885,3.378507871321013,2014-06-25,2017-11-10
5735,SCHW_D,0.08247422680412379,1.6700889801505818,2016-03-10,2017-11-10
5056,PETX,0.08231707317073171,4.372347707049966,2013-06-27,2017-11-10
2368,FDBC,0.08191666666666661,0.09582477754962354,2017-10-06,2017-11-10
3618,JPM_H,0.08189482135688475,2.2505133470225873,2015-08-11,2017-11-10
935,BSJO,0.08178862475193181,1.1416837782340863,2016-09-19,2017-11-10
6374,TMK_C,0.08143712574850295,1.593429158110883,2016-04-07,2017-11-10
4727,NWSA,0.08113659705580271,4.380561259411362,2013-06-24,2017-11-10
1187,CFCOU,0.08108108108108113,1.4757015742642026,2016-05-20,2017-11-10
2929,GS_N,0.08102766798418976,1.7056810403832992,2016-02-26,2017-11-10
4767,OACQU,0.08095238095238091,0.8459958932238193,2016-12-13,2017-10-18
1012,CACG,0.0805555555555556,0.5174537987679672,2017-05-05,2017-11-10
5697,SBNYW,0.08053087391744457,1.1307323750855578,2016-09-01,2017-10-19
2471,FLQL,0.08016118305230623,0.4462696783025325,2017-05-31,2017-11-10
4013,MAA_I,0.08006606110652352,0.9226557152635181,2016-12-07,2017-11-09
4288,MRBK,0.07999999999999995,0.008213552361396304,2017-11-07,2017-11-10
1497,CRAI,0.07942079859587545,12.706365503080082,2005-02-25,2017-11-10
6598,UMH_B,0.07920030757400995,2.0396988364134154,2015-10-27,2017-11-10
402,APLS,0.07908745247148283,0.0027378507871321013,2017-11-09,2017-11-10
4620,NPV,0.07905366416618577,12.706365503080082,2005-02-25,2017-11-10
5452,REPH,0.07878787878787884,3.679671457905544,2014-03-07,2017-11-10
5935,SNHNL,0.07857941834451897,1.3497604380561259,2016-07-05,2017-11-10
2572,FSACW,0.07843137254901968,0.16700889801505817,2017-09-08,2017-11-08
5220,PRE_H,0.07810164424514199,1.514031485284052,2016-05-06,2017-11-10
1160,CEM,0.078078798050028,7.381245722108145,2010-06-24,2017-11-10
5276,PSMB,0.07802791898652454,0.6899383983572895,2017-03-03,2017-11-10
6815,VTEB,0.07801034022681781,2.212183436002738,2015-08-25,2017-11-10
2872,GPT_A,0.07746286631874752,1.88911704312115,2015-12-21,2017-11-10
3830,LCAHU,0.07738693467336698,1.4537987679671458,2016-05-26,2017-11-08
2630,FXJP,0.07729805013927585,0.10951403148528405,2017-09-21,2017-10-31
886,BPMP,0.07715133531157252,0.04106776180698152,2017-10-26,2017-11-10
3919,LNC-WS,0.07692307692307693,0.22176591375770022,2017-08-21,2017-11-10
3360,IMRNW,0.07692307692307682,0.3805612594113621,2017-06-09,2017-10-26
4536,NGLS_A,0.0754716981132075,2.0561259411362083,2015-10-21,2017-11-10
5183,PNNT,0.07522305913726832,10.565366187542779,2007-04-18,2017-11-10
2626,FWONK,0.07487237663074307,3.2854209445585214,2014-07-29,2017-11-10
2863,GPMTW,0.07485714285714279,0.024640657084188913,2017-10-23,2017-11-01
2892,GRX_B,0.07482399999999999,3.1101984941820673,2014-09-30,2017-11-09
4531,NGHCN,0.07466723549488052,1.3333333333333333,2016-07-11,2017-11-10
4414,MYOV,0.07466063348416291,1.0376454483230664,2016-10-27,2017-11-10
4957,PAVE,0.07463718037318591,0.6735112936344969,2017-03-09,2017-11-10
2795,GLU_A,0.07456233309312875,4.372347707049966,2013-06-24,2017-11-07
6910,WFE_A,0.07450664518727353,2.91854893908282,2014-12-10,2017-11-10
5964,SOJB,0.07449077753147361,1.136208076659822,2016-09-21,2017-11-10
6218,TANNI,0.07446899991400806,1.3497604380561259,2016-07-05,2017-11-10
3552,JHB,0.07433775896350471,1.2101300479123889,2016-08-25,2017-11-10
5530,RMCF,0.07418784324676522,12.706365503080082,2005-02-25,2017-11-10
6647,USMF,0.07384341637010663,0.36413415468856947,2017-06-30,2017-11-10
2689,GDVD,0.07339191846234103,0.5010266940451745,2017-05-11,2017-11-10
3599,JPEH,0.07328869047619056,0.5448323066392882,2017-04-24,2017-11-09
5734,SCHW_C,0.07313195548489665,2.2642026009582477,2015-08-06,2017-11-10
6395,TOL,0.07280137081461581,12.706365503080082,2005-02-25,2017-11-10
6299,TERM,0.0727776378745908,0.5804243668720055,2017-04-12,2017-11-10
4335,MS_K,0.07264113699170957,0.758384668035592,2017-02-06,2017-11-10
6113,STI_A,0.07254126846220686,2.6940451745379876,2015-03-02,2017-11-10
5154,PLYM,0.0724705333177732,0.4216290212183436,2017-06-09,2017-11-10
4328,MSP,0.0721612701810721,12.542094455852157,2005-04-26,2017-11-10
4923,OUSM,0.0721263432106805,0.8514715947980835,2017-01-03,2017-11-10
5544,RNEM,0.07200097380860618,0.3805612594113621,2017-06-23,2017-11-09
5724,SCE_J,0.0718276137270551,2.206707734428474,2015-08-27,2017-11-10
4471,NCV,0.07149398620184381,12.706365503080082,2005-02-25,2017-11-10
2117,EMTL,0.07134601239886511,1.5578370978781657,2016-04-20,2017-11-10
3721,KKR_B,0.07104430379746833,1.3689253935660506,2016-06-28,2017-11-10
6980,WRD,0.07100000000000009,0.9062286105407256,2016-12-14,2017-11-10
6095,STAG_C,0.07089207487056953,1.6536618754277892,2016-03-16,2017-11-10
1110,CCI_A,0.07086459299221655,0.27652292950034224,2017-08-01,2017-11-10
1604,CUBI_E,0.07082766893242702,1.5331964407939767,2016-04-29,2017-11-10
1369,CMRE_D,0.0704225352112676,2.4832306639288158,2015-05-18,2017-11-10
2662,GBLIL,0.07026312528398532,0.5667351129363449,2017-04-17,2017-11-10
6789,VRNT,0.07015306122448979,12.706365503080082,2005-02-25,2017-11-10
1971,EAD,0.06998992950654583,12.706365503080082,2005-02-25,2017-11-10
3244,IAGG,0.06996138361679415,1.9849418206707734,2015-11-16,2017-11-10
4748,NYCB_A,0.06963470319634696,0.6379192334017796,2017-03-22,2017-11-10
2850,GOVNI,0.06950319316579573,1.3607118412046544,2016-07-01,2017-11-10
5442,REI,0.06923076923076926,4.186173853524983,2013-09-03,2017-11-10
3810,LANDP,0.06920799407846039,1.218343600273785,2016-08-22,2017-11-10
4233,MMV,0.06911187635140542,12.706365503080082,2005-02-25,2017-11-10
1462,COUP,0.06897637795275584,1.0951403148528405,2016-10-06,2017-11-10
2191,ERM,0.06887523915013605,0.5804243668720055,2017-04-12,2017-11-10
3261,IBMK,0.068309162821358,2.184804928131417,2015-09-04,2017-11-10
5221,PRE_I,0.06824568446407063,1.514031485284052,2016-05-06,2017-11-10
4576,NLY_F,0.06820016142050031,0.2737850787132101,2017-08-02,2017-11-10
6556,UBP_G,0.06792972228969303,3.028062970568104,2014-10-31,2017-11-10
3093,HJPX,0.06767092440889859,0.09582477754962354,2017-10-05,2017-11-09
3217,HWBK,0.06736341059602648,12.695414099931554,2005-03-01,2017-11-10
3967,LSVX,0.06691075514874144,0.8678986995208761,2016-12-28,2017-11-10
3506,IVR_B,0.06688362512873326,3.1512662559890487,2014-09-16,2017-11-10
444,ARES_A,0.06688025630756915,1.404517453798768,2016-06-15,2017-11-10
2076,ELEC,0.06666666666666674,2.130047912388775,2015-09-24,2017-11-10
1935,DWFI,0.06633858267716534,1.4373716632443532,2016-06-03,2017-11-10
2556,FRC_G,0.0661157024793389,1.7440109514031485,2016-02-12,2017-11-10
3616,JPM_F,0.06599999999999995,2.707734428473648,2015-02-25,2017-11-10
4021,MAGA,0.06585336490228333,0.17522245037645448,2017-09-07,2017-11-10
3990,LVIN,0.065680730752501,0.4791238877481177,2017-05-19,2017-11-10
665,BBT_H,0.06559356136820921,1.6591375770020533,2016-03-14,2017-11-10
2019,EDOW,0.06557626088717836,0.2464065708418891,2017-08-11,2017-11-09
5378,QVM,0.06550094899648669,0.3915126625598905,2017-06-16,2017-11-06
6978,WRB_C,0.0654281098546041,1.6892539356605065,2016-03-03,2017-11-10
5851,SIRI,0.0654220331639687,12.706365503080082,2005-02-25,2017-11-10
4523,NFJ,0.06538895152198432,12.706365503080082,2005-02-25,2017-11-10
2248,EUDV,0.0653721344080393,2.138261464750171,2015-09-21,2017-11-10
3910,LMHB,0.06508373966504134,1.2320328542094456,2016-08-17,2017-11-10
5725,SCE_K,0.06507508663842901,1.6700889801505818,2016-03-10,2017-11-10
1105,CCD,0.06501483525063778,2.625598904859685,2015-03-27,2017-11-10
5914,SMTS,0.06488549618320608,0.33127994524298426,2017-07-12,2017-11-10
5549,RNMC,0.06487398394765086,0.3860369609856263,2017-06-22,2017-11-10
607,AZRE,0.06482758620689652,1.0787132101300478,2016-10-12,2017-11-10
2494,FMO,0.06437730546284917,12.706365503080082,2005-02-25,2017-11-10
4680,NUDM,0.0641797031688729,0.4243668720054757,2017-06-08,2017-11-10
6277,TDOC,0.06398274622573692,2.3627652292950034,2015-07-01,2017-11-10
319,AMH_D,0.06398104265402847,1.45927446954141,2016-05-26,2017-11-10
1597,CTZ,0.06396197823391639,2.135523613963039,2015-09-22,2017-11-10
6892,WEXP,0.06372592617931788,0.3258042436687201,2017-07-12,2017-11-08
5065,PFFR,0.06371074380165298,0.7501711156741958,2017-02-09,2017-11-10
3799,KYN,0.06340154310634018,12.706365503080082,2005-02-25,2017-11-10
3330,IHIT,0.06334209143457684,0.9582477754962354,2016-11-25,2017-11-10
4090,MDLX,0.0631136044880786,1.2292950034223136,2016-08-18,2017-11-10
6911,WFHY,0.06296986576759571,1.4017796030116358,2016-06-16,2017-11-10
6794,VRTSP,0.06294209835232314,0.6187542778918549,2017-03-29,2017-11-10
6979,WRB_D,0.0627766599597585,1.4428473648186173,2016-06-01,2017-11-10
321,AMH_F,0.06270226537216832,0.5393566050650239,2017-04-27,2017-11-10
231,AI_B,0.062473438164045846,0.48459958932238195,2017-05-17,2017-11-10
7080,XSHQ,0.06212605524137358,0.5859000684462696,2017-04-10,2017-11-10
620,BAC_C,0.062055335968379456,1.7713894592744694,2016-02-02,2017-11-10
5713,SCACU,0.06170149253731333,1.1307323750855578,2016-09-16,2017-11-03
6526,TWO_B,0.061558800315706354,0.29842573579739906,2017-07-24,2017-11-10
2908,GSK,0.061508374884304134,12.706365503080082,2005-02-25,2017-11-10
6085,SSW_E,0.06148642789003552,3.7371663244353184,2014-02-14,2017-11-10
6220,TANNZ,0.061447702708521706,1.3497604380561259,2016-07-05,2017-11-10
5437,REFA,0.06143934632306726,0.31759069130732376,2017-07-17,2017-11-10
6898,WFC_J,0.061417715211162294,7.216974674880219,2010-08-23,2017-11-10
2642,GAINM,0.06140859058180908,1.1170431211498972,2016-09-28,2017-11-10
6809,VSMV,0.06114554822089833,0.3805612594113621,2017-06-23,2017-11-09
2555,FRC_F,0.06086601307189536,2.4531143052703626,2015-05-29,2017-11-10
6600,UMPQ,0.060836701485486464,12.706365503080082,2005-02-25,2017-11-10
3623,JPT,0.06078447771180053,0.785763175906913,2017-01-27,2017-11-10
6863,WBII,0.06071383739905437,3.2005475701574264,2014-08-29,2017-11-10
5043,PEI_C,0.06065442936951315,0.7693360711841205,2017-02-02,2017-11-10
7098,YLDE,0.06032444867523406,0.4517453798767967,2017-05-26,2017-11-07
3347,IMGN,0.060301507537688495,12.706365503080082,2005-02-25,2017-11-10
6906,WFC_V,0.06012024048096193,2.1492128678986995,2015-09-17,2017-11-10
5756,SE,0.05999999999999999,0.057494866529774126,2017-10-20,2017-11-10
116,AEHR,0.05996666666666665,12.706365503080082,2005-02-25,2017-11-10
2803,GMFL,0.05971193415637862,0.3394934976043806,2017-06-21,2017-10-23
6121,STLRU,0.05941591137965759,1.1197809719370295,2016-08-19,2017-10-02
1603,CUBI_D,0.0594059405940594,1.7686516084873374,2016-02-03,2017-11-10
1378,CMTA,0.059190031152647926,0.2737850787132101,2017-08-02,2017-11-10
1956,DYB,0.058993997102049146,1.4565366187542779,2016-05-27,2017-11-10
3339,IIPR,0.05894319824401749,0.9418206707734429,2016-12-01,2017-11-10
2327,FANZ,0.058913934426229504,0.33127994524298426,2017-07-12,2017-11-10
4854,OMP,0.05878787878787872,0.13689253935660506,2017-09-21,2017-11-10
1292,CIZ,0.058574453069865876,3.0937713894592744,2014-10-07,2017-11-10
700,BDC_B,0.05856047901922327,1.2758384668035592,2016-08-01,2017-11-10
3682,KELYA,0.058448301438955665,12.706365503080082,2005-02-25,2017-11-10
1602,CUBI_C,0.05840846726773808,2.4777549623545516,2015-05-20,2017-11-10
1278,CIM_A,0.058350100603621696,1.0622861054072552,2016-10-18,2017-11-10
2346,FBSS,0.05829550670678843,12.706365503080082,2005-02-25,2017-11-10
1898,DSX_B,0.05816642667015745,3.7180013689253935,2014-02-21,2017-11-10
5082,PFSI,0.05803596754978157,4.506502395619439,2013-05-09,2017-11-10
683,BCLI,0.057788944723618084,3.1101984941820673,2014-10-01,2017-11-10
923,BRX,0.057658909343521976,4.030116358658453,2013-10-30,2017-11-10
5381,QXRR,0.05762987012987005,0.7748117727583846,2017-01-31,2017-11-10
3270,ICAN,0.05715095791648108,0.5667351129363449,2017-04-17,2017-11-10
5279,PSMM,0.05694980694980696,0.6817248459958932,2017-03-06,2017-11-10
5380,QXMI,0.05691391000616388,0.7748117727583846,2017-01-31,2017-11-10
5827,SHO,0.05684062958006763,12.706365503080082,2005-02-25,2017-11-10
2807,GMRE,0.05674145429871295,1.3661875427789185,2016-06-29,2017-11-10
2113,EMP,0.05673579497555219,1.1416837782340863,2016-09-19,2017-11-10
626,BAC_Y,0.05672352241174136,2.7789185489390826,2015-01-30,2017-11-10
2077,ELECU,0.056660039761431434,2.4175222450376452,2015-06-11,2017-11-10
3260,IBMJ,0.056479769973300474,2.184804928131417,2015-09-04,2017-11-10
1914,DTYL,0.05641209983722187,0.8678986995208761,2016-12-21,2017-11-03
2832,GOAU,0.05639730639730639,0.3668720054757016,2017-06-29,2017-11-10
6864,WBIL,0.05615515702345209,3.2005475701574264,2014-08-29,2017-11-10
2396,FFHG,0.056102955962195986,0.42984257357973993,2017-06-06,2017-11-10
6803,VSDA,0.05596494722166903,0.5585215605749486,2017-04-19,2017-11-09
866,BOKFL,0.05586198316260944,1.3661875427789185,2016-06-29,2017-11-10
5288,PTCT,0.05566218809980801,4.39151266255989,2013-06-20,2017-11-10
1324,CLNS_E,0.055335968379446585,0.8268309377138946,2017-01-12,2017-11-10
5649,SAB,0.05514634540750325,0.8678986995208761,2016-12-28,2017-11-10
2785,GLOP_A,0.05500990099009898,0.48186173853524983,2017-05-18,2017-11-10
3231,HYLB,0.054999790716169276,0.9226557152635181,2016-12-08,2017-11-10
5548,RNLC,0.054889956994687635,0.3860369609856263,2017-06-22,2017-11-10
6690,VBND,0.05488450942996405,3.058179329226557,2014-10-20,2017-11-10
3236,HZN,0.05480480480480483,2.3627652292950034,2015-07-01,2017-11-10
4138,MFUS,0.05480000000000004,0.17522245037645448,2017-09-07,2017-11-10
4018,MACQU,0.054770000000000076,1.1553730321697468,2016-09-14,2017-11-10
5283,PSTG,0.05437500000000006,2.0944558521560577,2015-10-07,2017-11-10
963,BUFF,0.054189085318985405,2.305270362765229,2015-07-22,2017-11-10
1442,COMB,0.05418520016174686,0.46269678302532513,2017-05-25,2017-11-10
200,AHPAU,0.05397148676171073,1.0732375085557837,2016-10-11,2017-11-07
4652,NS_A,0.053674779988900315,0.9418206707734429,2016-12-01,2017-11-10
5560,ROAM,0.05339578454332559,2.6858316221765914,2015-03-05,2017-11-10
1757,DESP,0.05338588319598705,0.13963039014373715,2017-09-20,2017-11-10
2990,HBB,0.053220338983050855,0.10677618069815195,2017-10-02,2017-11-10
1186,CFCO,0.05312499999999998,1.3086926762491444,2016-07-20,2017-11-10
3637,JSYN,0.05306122448979587,1.538672142368241,2016-04-27,2017-11-10
320,AMH_E,0.05263157894736844,1.3607118412046544,2016-07-01,2017-11-10
2075,ELC,0.052542444642025475,1.2265571526351813,2016-08-19,2017-11-10
1461,COTY,0.05236400610066078,4.4106776180698155,2013-06-13,2017-11-10
3918,LN,0.051970443349753676,1.325119780971937,2016-07-14,2017-11-10
178,AGNCN,0.05157936825269888,0.2026009582477755,2017-08-28,2017-11-10
5483,RGLB,0.051499628514448836,0.31211498973305957,2017-07-19,2017-11-10
4828,OILK,0.05141531144522851,1.111567419575633,2016-09-30,2017-11-10
5555,RNSC,0.05123899659085135,0.3860369609856263,2017-06-22,2017-11-10
3436,IPOA-U,0.05098039215686288,0.15605749486652978,2017-09-14,2017-11-10
619,BAC_A,0.05095541401273875,1.538672142368241,2016-04-27,2017-11-10
6712,VER_F,0.050826446280991755,2.272416153319644,2015-08-03,2017-11-10
2539,FPI_B,0.05056641984684505,0.2299794661190965,2017-08-18,2017-11-10
4914,OSTK,0.05056179775280904,12.706365503080082,2005-02-25,2017-11-10
356,ANDA,0.05053801825692282,1.273100616016427,2016-08-02,2017-11-10
4785,OCIO,0.050523053702321075,0.36413415468856947,2017-06-29,2017-11-09
633,BANC_D,0.050490118577075103,2.5872689938398357,2015-04-10,2017-11-10
2419,FIBR,0.05044895906457255,2.704996577686516,2015-02-26,2017-11-10
3604,JPHY,0.05044510385756669,1.0622861054072552,2016-10-18,2017-11-10
385,AOSL,0.050410316529894666,7.534565366187543,2010-04-29,2017-11-10
1605,CUBI_F,0.05009940357852889,1.1334702258726899,2016-09-22,2017-11-10
5330,PYN,0.04928489403904367,12.706365503080082,2005-02-25,2017-11-10
5761,SECT,0.049133063708805526,0.17796030116358658,2017-09-06,2017-11-10
1776,DFVS,0.04901742677048583,0.9144421629021219,2016-11-10,2017-10-10
6557,UBP_H,0.048520059668681816,0.13689253935660506,2017-09-21,2017-11-10
5107,PHYS,0.048499999999999946,7.707049965776865,2010-02-25,2017-11-10
5642,RYTM,0.04825506247307184,0.09856262833675565,2017-10-05,2017-11-10
1279,CIM_B,0.04819277108433746,0.6926762491444216,2017-03-02,2017-11-10
6559,UBS,0.04816555765826271,2.940451745379877,2014-12-02,2017-11-10
1288,CIVB,0.048052011536393435,12.706365503080082,2005-02-25,2017-11-10
1326,CLNS_H,0.04799015586546357,0.8268309377138946,2017-01-12,2017-11-10
2680,GDEN,0.04761097256857864,12.706365503080082,2005-02-25,2017-11-10
6397,TOO_A,0.04749352361041668,4.525667351129363,2013-05-02,2017-11-10
3855,LEXEA,0.04744186046511626,1.0047912388774811,2016-11-08,2017-11-10
1976,EAI,0.04729871767920959,1.2292950034223136,2016-08-18,2017-11-10
